time_id,timestamp,datetime,hour,day,month,year
10753,1333843466,2012-04-08 00:04:26,0,8,4,2012
10754,1333169942,2012-03-31 04:59:02,4,31,3,2012
10755,1333842486,2012-04-07 23:48:06,23,7,4,2012
10756,1333843447,2012-04-08 00:04:07,0,8,4,2012
10757,1333169048,2012-03-31 04:44:08,4,31,3,2012
10758,1333169715,2012-03-31 04:55:15,4,31,3,2012
10759,1333169680,2012-03-31 04:54:40,4,31,3,2012
10760,1333170507,2012-03-31 05:08:27,5,31,3,2012
10761,1333793848,2012-04-07 10:17:28,10,7,4,2012
10762,1333842139,2012-04-07 23:42:19,23,7,4,2012
10763,1333842256,2012-04-07 23:44:16,23,7,4,2012
10764,1332839815,2012-03-27 09:16:55,9,27,3,2012
10765,1332838125,2012-03-27 08:48:45,8,27,3,2012
10766,1333170197,2012-03-31 05:03:17,5,31,3,2012
10767,1333170962,2012-03-31 05:16:02,5,31,3,2012
10768,1332840492,2012-03-27 09:28:12,9,27,3,2012
10769,1332838967,2012-03-27 09:02:47,9,27,3,2012
10770,1333843478,2012-04-08 00:04:38,0,8,4,2012
10771,1333841976,2012-04-07 23:39:36,23,7,4,2012
10772,1333170644,2012-03-31 05:10:44,5,31,3,2012
10773,1333842352,2012-04-07 23:45:52,23,7,4,2012
10774,1333841874,2012-04-07 23:37:54,23,7,4,2012
10775,1332839850,2012-03-27 09:17:30,9,27,3,2012
10776,1332840329,2012-03-27 09:25:29,9,27,3,2012
10777,1333842718,2012-04-07 23:51:58,23,7,4,2012
10778,858772461,1997-03-19 11:54:21,11,19,3,1997
10779,857653289,1997-03-06 13:01:29,13,6,3,1997
10780,860397812,1997-04-07 07:23:32,7,7,4,1997
10781,858771861,1997-03-19 11:44:21,11,19,3,1997
10782,857653349,1997-03-06 13:02:29,13,6,3,1997
10783,857653240,1997-03-06 13:00:40,13,6,3,1997
10784,858772111,1997-03-19 11:48:31,11,19,3,1997
10785,860396793,1997-04-07 07:06:33,7,7,4,1997
10786,860398679,1997-04-07 07:37:59,7,7,4,1997
10787,858772153,1997-03-19 11:49:13,11,19,3,1997
10788,858772239,1997-03-19 11:50:39,11,19,3,1997
10789,858771890,1997-03-19 11:44:50,11,19,3,1997
10790,857653594,1997-03-06 13:06:34,13,6,3,1997
10791,857653318,1997-03-06 13:01:58,13,6,3,1997
10792,858772543,1997-03-19 11:55:43,11,19,3,1997
10793,858771951,1997-03-19 11:45:51,11,19,3,1997
10794,857653422,1997-03-06 13:03:42,13,6,3,1997
10795,860396882,1997-04-07 07:08:02,7,7,4,1997
10796,857653444,1997-03-06 13:04:04,13,6,3,1997
10797,858771931,1997-03-19 11:45:31,11,19,3,1997
10798,858772291,1997-03-19 11:51:31,11,19,3,1997
10799,858772698,1997-03-19 11:58:18,11,19,3,1997
10800,857653387,1997-03-06 13:03:07,13,6,3,1997
10801,858771818,1997-03-19 11:43:38,11,19,3,1997
10802,857653693,1997-03-06 13:08:13,13,6,3,1997
10803,858771702,1997-03-19 11:41:42,11,19,3,1997
10804,858771912,1997-03-19 11:45:12,11,19,3,1997
10805,858772953,1997-03-19 12:02:33,12,19,3,1997
10806,858772206,1997-03-19 11:50:06,11,19,3,1997
10807,860397928,1997-04-07 07:25:28,7,7,4,1997
10808,857653756,1997-03-06 13:09:16,13,6,3,1997
10809,858772398,1997-03-19 11:53:18,11,19,3,1997
10810,858771796,1997-03-19 11:43:16,11,19,3,1997
10811,858772029,1997-03-19 11:47:09,11,19,3,1997
10812,858772370,1997-03-19 11:52:50,11,19,3,1997
10813,857653794,1997-03-06 13:09:54,13,6,3,1997
10814,860397862,1997-04-07 07:24:22,7,7,4,1997
10815,858772064,1997-03-19 11:47:44,11,19,3,1997
10816,858772515,1997-03-19 11:55:15,11,19,3,1997
10817,858772479,1997-03-19 11:54:39,11,19,3,1997
10818,857653639,1997-03-06 13:07:19,13,6,3,1997
10819,858771772,1997-03-19 11:42:52,11,19,3,1997
10820,860398847,1997-04-07 07:40:47,7,7,4,1997
10821,857653843,1997-03-06 13:10:43,13,6,3,1997
10822,858772258,1997-03-19 11:50:58,11,19,3,1997
10823,860397382,1997-04-07 07:16:22,7,7,4,1997
10824,860398550,1997-04-07 07:35:50,7,7,4,1997
10825,857653593,1997-03-06 13:06:33,13,6,3,1997
10826,858771743,1997-03-19 11:42:23,11,19,3,1997
10827,860397582,1997-04-07 07:19:42,7,7,4,1997
10828,860397228,1997-04-07 07:13:48,7,7,4,1997
10829,858772079,1997-03-19 11:47:59,11,19,3,1997
10830,858772326,1997-03-19 11:52:06,11,19,3,1997
10831,857653728,1997-03-06 13:08:48,13,6,3,1997
10832,858772136,1997-03-19 11:48:56,11,19,3,1997
10833,858772112,1997-03-19 11:48:32,11,19,3,1997
10834,860397613,1997-04-07 07:20:13,7,7,4,1997
10835,858772009,1997-03-19 11:46:49,11,19,3,1997
10836,858772673,1997-03-19 11:57:53,11,19,3,1997
10837,860399107,1997-04-07 07:45:07,7,7,4,1997
10838,860398835,1997-04-07 07:40:35,7,7,4,1997
10839,860397899,1997-04-07 07:24:59,7,7,4,1997
10840,860397768,1997-04-07 07:22:48,7,7,4,1997
10841,860397719,1997-04-07 07:21:59,7,7,4,1997
10842,858771971,1997-03-19 11:46:11,11,19,3,1997
10843,858771380,1997-03-19 11:36:20,11,19,3,1997
10844,858772516,1997-03-19 11:55:16,11,19,3,1997
10845,860398337,1997-04-07 07:32:17,7,7,4,1997
10846,860397657,1997-04-07 07:20:57,7,7,4,1997
10847,858772802,1997-03-19 12:00:02,12,19,3,1997
10848,860398823,1997-04-07 07:40:23,7,7,4,1997
10849,858772178,1997-03-19 11:49:38,11,19,3,1997
10850,858772306,1997-03-19 11:51:46,11,19,3,1997
10851,858771233,1997-03-19 11:33:53,11,19,3,1997
10852,860398662,1997-04-07 07:37:42,7,7,4,1997
10853,858772760,1997-03-19 11:59:20,11,19,3,1997
10854,860396938,1997-04-07 07:08:58,7,7,4,1997
10855,857653405,1997-03-06 13:03:25,13,6,3,1997
10856,860397176,1997-04-07 07:12:56,7,7,4,1997
10857,858773054,1997-03-19 12:04:14,12,19,3,1997
10858,860397352,1997-04-07 07:15:52,7,7,4,1997
10859,858772779,1997-03-19 11:59:39,11,19,3,1997
10860,858772641,1997-03-19 11:57:21,11,19,3,1997
10861,860397278,1997-04-07 07:14:38,7,7,4,1997
10862,860397090,1997-04-07 07:11:30,7,7,4,1997
10863,858772733,1997-03-19 11:58:53,11,19,3,1997
10864,860397323,1997-04-07 07:15:23,7,7,4,1997
10865,860397294,1997-04-07 07:14:54,7,7,4,1997
10866,858772586,1997-03-19 11:56:26,11,19,3,1997
10867,858772354,1997-03-19 11:52:34,11,19,3,1997
10868,858773023,1997-03-19 12:03:43,12,19,3,1997
10869,860397409,1997-04-07 07:16:49,7,7,4,1997
10870,860397438,1997-04-07 07:17:18,7,7,4,1997
10871,860397244,1997-04-07 07:14:04,7,7,4,1997
10872,860397306,1997-04-07 07:15:06,7,7,4,1997
10873,860397365,1997-04-07 07:16:05,7,7,4,1997
10874,860398734,1997-04-07 07:38:54,7,7,4,1997
10875,860397491,1997-04-07 07:18:11,7,7,4,1997
10876,860397598,1997-04-07 07:19:58,7,7,4,1997
10877,860398764,1997-04-07 07:39:24,7,7,4,1997
10878,860397477,1997-04-07 07:17:57,7,7,4,1997
10879,858772292,1997-03-19 11:51:32,11,19,3,1997
10880,858771280,1997-03-19 11:34:40,11,19,3,1997
10881,858773151,1997-03-19 12:05:51,12,19,3,1997
10882,858772439,1997-03-19 11:53:59,11,19,3,1997
10883,860398568,1997-04-07 07:36:08,7,7,4,1997
10884,860398934,1997-04-07 07:42:14,7,7,4,1997
10885,860398606,1997-04-07 07:36:46,7,7,4,1997
10886,860397207,1997-04-07 07:13:27,7,7,4,1997
10887,860397100,1997-04-07 07:11:40,7,7,4,1997
10888,858772983,1997-03-19 12:03:03,12,19,3,1997
10889,860398581,1997-04-07 07:36:21,7,7,4,1997
10890,860397516,1997-04-07 07:18:36,7,7,4,1997
10891,858772999,1997-03-19 12:03:19,12,19,3,1997
10892,860397478,1997-04-07 07:17:58,7,7,4,1997
10893,860397257,1997-04-07 07:14:17,7,7,4,1997
10894,860397544,1997-04-07 07:19:04,7,7,4,1997
10895,860397394,1997-04-07 07:16:34,7,7,4,1997
10896,860397460,1997-04-07 07:17:40,7,7,4,1997
10897,860397669,1997-04-07 07:21:09,7,7,4,1997
10898,858772565,1997-03-19 11:56:05,11,19,3,1997
10899,858772615,1997-03-19 11:56:55,11,19,3,1997
10900,858771139,1997-03-19 11:32:19,11,19,3,1997
10901,858772845,1997-03-19 12:00:45,12,19,3,1997
10902,860397133,1997-04-07 07:12:13,7,7,4,1997
10903,860397426,1997-04-07 07:17:06,7,7,4,1997
10904,860397144,1997-04-07 07:12:24,7,7,4,1997
10905,860398419,1997-04-07 07:33:39,7,7,4,1997
10906,858772952,1997-03-19 12:02:32,12,19,3,1997
10907,860398475,1997-04-07 07:34:35,7,7,4,1997
10908,858773024,1997-03-19 12:03:44,12,19,3,1997
10909,858772759,1997-03-19 11:59:19,11,19,3,1997
10910,860397530,1997-04-07 07:18:50,7,7,4,1997
10911,860397335,1997-04-07 07:15:35,7,7,4,1997
10912,860398691,1997-04-07 07:38:11,7,7,4,1997
10913,860397627,1997-04-07 07:20:27,7,7,4,1997
10914,860397888,1997-04-07 07:24:48,7,7,4,1997
10915,860397758,1997-04-07 07:22:38,7,7,4,1997
10916,857653480,1997-03-06 13:04:40,13,6,3,1997
10917,858773205,1997-03-19 12:06:45,12,19,3,1997
10918,889468268,1998-03-09 18:31:08,18,9,3,1998
10919,889467433,1998-03-09 18:17:13,18,9,3,1998
10920,889468005,1998-03-09 18:26:45,18,9,3,1998
10921,889467704,1998-03-09 18:21:44,18,9,3,1998
10922,889468460,1998-03-09 18:34:20,18,9,3,1998
10923,889468344,1998-03-09 18:32:24,18,9,3,1998
10924,889466862,1998-03-09 18:07:42,18,9,3,1998
10925,889467896,1998-03-09 18:24:56,18,9,3,1998
10926,889468122,1998-03-09 18:28:42,18,9,3,1998
10927,889468402,1998-03-09 18:33:22,18,9,3,1998
10928,889467539,1998-03-09 18:18:59,18,9,3,1998
10929,889468582,1998-03-09 18:36:22,18,9,3,1998
10930,889467139,1998-03-09 18:12:19,18,9,3,1998
10931,889466953,1998-03-09 18:09:13,18,9,3,1998
10932,889467953,1998-03-09 18:25:53,18,9,3,1998
10933,889468206,1998-03-09 18:30:06,18,9,3,1998
10934,889467110,1998-03-09 18:11:50,18,9,3,1998
10935,889466979,1998-03-09 18:09:39,18,9,3,1998
10936,889466918,1998-03-09 18:08:38,18,9,3,1998
10937,889467078,1998-03-09 18:11:18,18,9,3,1998
10938,889467185,1998-03-09 18:13:05,18,9,3,1998
10939,889467210,1998-03-09 18:13:30,18,9,3,1998
10940,889467055,1998-03-09 18:10:55,18,9,3,1998
10941,889467006,1998-03-09 18:10:06,18,9,3,1998
10942,1344082549,2012-08-04 12:15:49,12,4,8,2012
10943,1344083044,2012-08-04 12:24:04,12,4,8,2012
10944,1344082545,2012-08-04 12:15:45,12,4,8,2012
10945,1343945158,2012-08-02 22:05:58,22,2,8,2012
10946,1344083260,2012-08-04 12:27:40,12,4,8,2012
10947,1343944880,2012-08-02 22:01:20,22,2,8,2012
10948,1344082980,2012-08-04 12:23:00,12,4,8,2012
10949,1344083054,2012-08-04 12:24:14,12,4,8,2012
10950,1344082668,2012-08-04 12:17:48,12,4,8,2012
10951,1344082811,2012-08-04 12:20:11,12,4,8,2012
10952,1344083094,2012-08-04 12:24:54,12,4,8,2012
10953,1344082866,2012-08-04 12:21:06,12,4,8,2012
10954,1344083232,2012-08-04 12:27:12,12,4,8,2012
10955,1343944831,2012-08-02 22:00:31,22,2,8,2012
10956,1344083048,2012-08-04 12:24:08,12,4,8,2012
10957,1344083118,2012-08-04 12:25:18,12,4,8,2012
10958,1344083030,2012-08-04 12:23:50,12,4,8,2012
10959,1344083247,2012-08-04 12:27:27,12,4,8,2012
10960,1343944714,2012-08-02 21:58:34,21,2,8,2012
10961,1344082821,2012-08-04 12:20:21,12,4,8,2012
10962,1343944861,2012-08-02 22:01:01,22,2,8,2012
10963,1344083078,2012-08-04 12:24:38,12,4,8,2012
10964,1344082583,2012-08-04 12:16:23,12,4,8,2012
10965,1343944869,2012-08-02 22:01:09,22,2,8,2012
10966,1343944759,2012-08-02 21:59:19,21,2,8,2012
10967,1344082935,2012-08-04 12:22:15,12,4,8,2012
10968,1344082805,2012-08-04 12:20:05,12,4,8,2012
10969,1343944853,2012-08-02 22:00:53,22,2,8,2012
10970,1343944855,2012-08-02 22:00:55,22,2,8,2012
10971,1344082799,2012-08-04 12:19:59,12,4,8,2012
10972,1343944874,2012-08-02 22:01:14,22,2,8,2012
10973,1344082557,2012-08-04 12:15:57,12,4,8,2012
10974,1344082958,2012-08-04 12:22:38,12,4,8,2012
10975,1343944734,2012-08-02 21:58:54,21,2,8,2012
10976,1343944704,2012-08-02 21:58:24,21,2,8,2012
10977,1344082855,2012-08-04 12:20:55,12,4,8,2012
10978,1344083009,2012-08-04 12:23:29,12,4,8,2012
10979,1344083059,2012-08-04 12:24:19,12,4,8,2012
10980,1344082569,2012-08-04 12:16:09,12,4,8,2012
10981,1344082606,2012-08-04 12:16:46,12,4,8,2012
10982,1343944682,2012-08-02 21:58:02,21,2,8,2012
10983,1344193067,2012-08-05 18:57:47,18,5,8,2012
10984,1344204970,2012-08-05 22:16:10,22,5,8,2012
10985,1344083278,2012-08-04 12:27:58,12,4,8,2012
10986,1344082794,2012-08-04 12:19:54,12,4,8,2012
10987,1343944747,2012-08-02 21:59:07,21,2,8,2012
10988,1344083176,2012-08-04 12:26:16,12,4,8,2012
10989,1344082829,2012-08-04 12:20:29,12,4,8,2012
10990,1344082673,2012-08-04 12:17:53,12,4,8,2012
10991,1344192873,2012-08-05 18:54:33,18,5,8,2012
10992,1344082872,2012-08-04 12:21:12,12,4,8,2012
10993,1344082601,2012-08-04 12:16:41,12,4,8,2012
10994,1343944753,2012-08-02 21:59:13,21,2,8,2012
10995,1344193061,2012-08-05 18:57:41,18,5,8,2012
10996,1344082577,2012-08-04 12:16:17,12,4,8,2012
10997,1344082968,2012-08-04 12:22:48,12,4,8,2012
10998,1343944814,2012-08-02 22:00:14,22,2,8,2012
10999,1344083012,2012-08-04 12:23:32,12,4,8,2012
11000,1344192733,2012-08-05 18:52:13,18,5,8,2012
11001,1343945042,2012-08-02 22:04:02,22,2,8,2012
11002,1343945174,2012-08-02 22:06:14,22,2,8,2012
11003,1344083069,2012-08-04 12:24:29,12,4,8,2012
11004,1344083251,2012-08-04 12:27:31,12,4,8,2012
11005,1344192837,2012-08-05 18:53:57,18,5,8,2012
11006,1344193019,2012-08-05 18:56:59,18,5,8,2012
11007,1344193008,2012-08-05 18:56:48,18,5,8,2012
11008,1344192870,2012-08-05 18:54:30,18,5,8,2012
11009,1344204907,2012-08-05 22:15:07,22,5,8,2012
11010,1344082554,2012-08-04 12:15:54,12,4,8,2012
11011,1343944948,2012-08-02 22:02:28,22,2,8,2012
11012,1270702696,2010-04-08 04:58:16,4,8,4,2010
11013,1270703101,2010-04-08 05:05:01,5,8,4,2010
11014,1270702652,2010-04-08 04:57:32,4,8,4,2010
11015,1270702642,2010-04-08 04:57:22,4,8,4,2010
11016,1270702670,2010-04-08 04:57:50,4,8,4,2010
11017,1270702682,2010-04-08 04:58:02,4,8,4,2010
11018,1296109068,2011-01-27 06:17:48,6,27,1,2011
11019,1270702619,2010-04-08 04:56:59,4,8,4,2010
11020,1296109099,2011-01-27 06:18:19,6,27,1,2011
11021,1270703118,2010-04-08 05:05:18,5,8,4,2010
11022,1270703092,2010-04-08 05:04:52,5,8,4,2010
11023,1270702689,2010-04-08 04:58:09,4,8,4,2010
11024,1270703073,2010-04-08 05:04:33,5,8,4,2010
11025,1270703130,2010-04-08 05:05:30,5,8,4,2010
11026,1270703561,2010-04-08 05:12:41,5,8,4,2010
11027,1270703090,2010-04-08 05:04:50,5,8,4,2010
11028,1270702635,2010-04-08 04:57:15,4,8,4,2010
11029,1296109055,2011-01-27 06:17:35,6,27,1,2011
11030,1296109045,2011-01-27 06:17:25,6,27,1,2011
11031,1296109039,2011-01-27 06:17:19,6,27,1,2011
11032,1270703572,2010-04-08 05:12:52,5,8,4,2010
11033,1331421395,2012-03-10 23:16:35,23,10,3,2012
11034,1331421330,2012-03-10 23:15:30,23,10,3,2012
11035,1331420307,2012-03-10 22:58:27,22,10,3,2012
11036,1331421399,2012-03-10 23:16:39,23,10,3,2012
11037,1331421326,2012-03-10 23:15:26,23,10,3,2012
11038,1331421334,2012-03-10 23:15:34,23,10,3,2012
11039,1331420167,2012-03-10 22:56:07,22,10,3,2012
11040,1331421346,2012-03-10 23:15:46,23,10,3,2012
11041,1331420128,2012-03-10 22:55:28,22,10,3,2012
11042,1331420161,2012-03-10 22:56:01,22,10,3,2012
11043,1331421490,2012-03-10 23:18:10,23,10,3,2012
11044,1331421382,2012-03-10 23:16:22,23,10,3,2012
11045,1331421950,2012-03-10 23:25:50,23,10,3,2012
11046,1331420196,2012-03-10 22:56:36,22,10,3,2012
11047,1331420180,2012-03-10 22:56:20,22,10,3,2012
11048,1331420236,2012-03-10 22:57:16,22,10,3,2012
11049,1331421453,2012-03-10 23:17:33,23,10,3,2012
11050,1331420176,2012-03-10 22:56:16,22,10,3,2012
11051,1331421846,2012-03-10 23:24:06,23,10,3,2012
11052,1331420286,2012-03-10 22:58:06,22,10,3,2012
11053,1331421768,2012-03-10 23:22:48,23,10,3,2012
11054,1331421887,2012-03-10 23:24:47,23,10,3,2012
11055,1331421968,2012-03-10 23:26:08,23,10,3,2012
11056,1331421809,2012-03-10 23:23:29,23,10,3,2012
11057,1331421775,2012-03-10 23:22:55,23,10,3,2012
11058,1331421804,2012-03-10 23:23:24,23,10,3,2012
11059,1331421834,2012-03-10 23:23:54,23,10,3,2012
11060,1331421388,2012-03-10 23:16:28,23,10,3,2012
11061,1331421828,2012-03-10 23:23:48,23,10,3,2012
11062,1331421744,2012-03-10 23:22:24,23,10,3,2012
11063,1331421739,2012-03-10 23:22:19,23,10,3,2012
11064,1331420782,2012-03-10 23:06:22,23,10,3,2012
11065,1331421840,2012-03-10 23:24:00,23,10,3,2012
11066,1331421731,2012-03-10 23:22:11,23,10,3,2012
11067,1331421477,2012-03-10 23:17:57,23,10,3,2012
11068,1331421385,2012-03-10 23:16:25,23,10,3,2012
11069,1331421831,2012-03-10 23:23:51,23,10,3,2012
11070,1331421236,2012-03-10 23:13:56,23,10,3,2012
11071,1331421464,2012-03-10 23:17:44,23,10,3,2012
11072,1331421798,2012-03-10 23:23:18,23,10,3,2012
11073,1331421241,2012-03-10 23:14:01,23,10,3,2012
11074,1331421873,2012-03-10 23:24:33,23,10,3,2012
11075,1331420901,2012-03-10 23:08:21,23,10,3,2012
11076,1331421759,2012-03-10 23:22:39,23,10,3,2012
11077,1331421481,2012-03-10 23:18:01,23,10,3,2012
11078,1331421724,2012-03-10 23:22:04,23,10,3,2012
11079,1331421817,2012-03-10 23:23:37,23,10,3,2012
11080,1331421728,2012-03-10 23:22:08,23,10,3,2012
11081,1331421792,2012-03-10 23:23:12,23,10,3,2012
11082,1331421771,2012-03-10 23:22:51,23,10,3,2012
11083,1331421880,2012-03-10 23:24:40,23,10,3,2012
11084,1331421795,2012-03-10 23:23:15,23,10,3,2012
11085,1331421747,2012-03-10 23:22:27,23,10,3,2012
11086,1331420671,2012-03-10 23:04:31,23,10,3,2012
11087,1331421494,2012-03-10 23:18:14,23,10,3,2012
11088,1331421223,2012-03-10 23:13:43,23,10,3,2012
11089,1520408314,2018-03-07 07:38:34,7,7,3,2018
11090,1520408449,2018-03-07 07:40:49,7,7,3,2018
11091,1520408790,2018-03-07 07:46:30,7,7,3,2018
11092,1520408740,2018-03-07 07:45:40,7,7,3,2018
11093,1520408275,2018-03-07 07:37:55,7,7,3,2018
11094,1520408453,2018-03-07 07:40:53,7,7,3,2018
11095,1520408342,2018-03-07 07:39:02,7,7,3,2018
11096,1520408276,2018-03-07 07:37:56,7,7,3,2018
11097,1520408265,2018-03-07 07:37:45,7,7,3,2018
11098,1520408434,2018-03-07 07:40:34,7,7,3,2018
11099,1520408274,2018-03-07 07:37:54,7,7,3,2018
11100,1520408297,2018-03-07 07:38:17,7,7,3,2018
11101,1520408436,2018-03-07 07:40:36,7,7,3,2018
11102,1520408324,2018-03-07 07:38:44,7,7,3,2018
11103,1520408308,2018-03-07 07:38:28,7,7,3,2018
11104,1520408296,2018-03-07 07:38:16,7,7,3,2018
11105,1520408306,2018-03-07 07:38:26,7,7,3,2018
11106,1520408307,2018-03-07 07:38:27,7,7,3,2018
11107,1520408299,2018-03-07 07:38:19,7,7,3,2018
11108,1520408424,2018-03-07 07:40:24,7,7,3,2018
11109,1520408345,2018-03-07 07:39:05,7,7,3,2018
11110,1520408337,2018-03-07 07:38:57,7,7,3,2018
11111,1520408347,2018-03-07 07:39:07,7,7,3,2018
11112,1520408278,2018-03-07 07:37:58,7,7,3,2018
11113,1520408312,2018-03-07 07:38:32,7,7,3,2018
11114,1520408310,2018-03-07 07:38:30,7,7,3,2018
11115,1520408267,2018-03-07 07:37:47,7,7,3,2018
11116,1520408270,2018-03-07 07:37:50,7,7,3,2018
11117,1520408268,2018-03-07 07:37:48,7,7,3,2018
11118,1520408669,2018-03-07 07:44:29,7,7,3,2018
11119,1520408349,2018-03-07 07:39:09,7,7,3,2018
11120,1520408303,2018-03-07 07:38:23,7,7,3,2018
11121,1520408348,2018-03-07 07:39:08,7,7,3,2018
11122,1520408298,2018-03-07 07:38:18,7,7,3,2018
11123,1520408483,2018-03-07 07:41:23,7,7,3,2018
11124,1520408496,2018-03-07 07:41:36,7,7,3,2018
11125,1520408311,2018-03-07 07:38:31,7,7,3,2018
11126,1520408338,2018-03-07 07:38:58,7,7,3,2018
11127,1520408372,2018-03-07 07:39:32,7,7,3,2018
11128,1520408829,2018-03-07 07:47:09,7,7,3,2018
11129,1520408460,2018-03-07 07:41:00,7,7,3,2018
11130,1520408589,2018-03-07 07:43:09,7,7,3,2018
11131,1520408531,2018-03-07 07:42:11,7,7,3,2018
11132,1520408266,2018-03-07 07:37:46,7,7,3,2018
11133,1520408515,2018-03-07 07:41:55,7,7,3,2018
11134,1520408550,2018-03-07 07:42:30,7,7,3,2018
11135,1520408323,2018-03-07 07:38:43,7,7,3,2018
11136,1520408378,2018-03-07 07:39:38,7,7,3,2018
11137,1520408529,2018-03-07 07:42:09,7,7,3,2018
11138,1520408493,2018-03-07 07:41:33,7,7,3,2018
11139,1520408413,2018-03-07 07:40:13,7,7,3,2018
11140,1520408304,2018-03-07 07:38:24,7,7,3,2018
11141,1520408346,2018-03-07 07:39:06,7,7,3,2018
11142,1520408305,2018-03-07 07:38:25,7,7,3,2018
11143,1520408335,2018-03-07 07:38:55,7,7,3,2018
11144,1520408350,2018-03-07 07:39:10,7,7,3,2018
11145,1520408546,2018-03-07 07:42:26,7,7,3,2018
11146,1520408325,2018-03-07 07:38:45,7,7,3,2018
11147,1520408343,2018-03-07 07:39:03,7,7,3,2018
11148,1520408603,2018-03-07 07:43:23,7,7,3,2018
11149,1520408714,2018-03-07 07:45:14,7,7,3,2018
11150,1520408490,2018-03-07 07:41:30,7,7,3,2018
11151,1520409333,2018-03-07 07:55:33,7,7,3,2018
11152,1520408756,2018-03-07 07:45:56,7,7,3,2018
11153,1520408480,2018-03-07 07:41:20,7,7,3,2018
11154,1520408880,2018-03-07 07:48:00,7,7,3,2018
11155,1520408805,2018-03-07 07:46:45,7,7,3,2018
11156,1520408422,2018-03-07 07:40:22,7,7,3,2018
11157,1520408661,2018-03-07 07:44:21,7,7,3,2018
11158,1520408446,2018-03-07 07:40:46,7,7,3,2018
11159,1520408547,2018-03-07 07:42:27,7,7,3,2018
11160,1520408475,2018-03-07 07:41:15,7,7,3,2018
11161,1520408371,2018-03-07 07:39:31,7,7,3,2018
11162,1520408911,2018-03-07 07:48:31,7,7,3,2018
11163,1520408300,2018-03-07 07:38:20,7,7,3,2018
11164,1520408520,2018-03-07 07:42:00,7,7,3,2018
11165,1520408456,2018-03-07 07:40:56,7,7,3,2018
11166,1520408997,2018-03-07 07:49:57,7,7,3,2018
11167,1520408313,2018-03-07 07:38:33,7,7,3,2018
11168,1520408636,2018-03-07 07:43:56,7,7,3,2018
11169,1520408418,2018-03-07 07:40:18,7,7,3,2018
11170,1520408575,2018-03-07 07:42:55,7,7,3,2018
11171,1520408487,2018-03-07 07:41:27,7,7,3,2018
11172,1520408431,2018-03-07 07:40:31,7,7,3,2018
11173,1520408527,2018-03-07 07:42:07,7,7,3,2018
11174,1520408523,2018-03-07 07:42:03,7,7,3,2018
11175,1520408419,2018-03-07 07:40:19,7,7,3,2018
11176,1520408933,2018-03-07 07:48:53,7,7,3,2018
11177,1520408929,2018-03-07 07:48:49,7,7,3,2018
11178,1520409211,2018-03-07 07:53:31,7,7,3,2018
11179,1520409069,2018-03-07 07:51:09,7,7,3,2018
11180,1520408703,2018-03-07 07:45:03,7,7,3,2018
11181,1520408543,2018-03-07 07:42:23,7,7,3,2018
11182,1520408718,2018-03-07 07:45:18,7,7,3,2018
11183,1520408467,2018-03-07 07:41:07,7,7,3,2018
11184,1520408495,2018-03-07 07:41:35,7,7,3,2018
11185,1520408969,2018-03-07 07:49:29,7,7,3,2018
11186,1520408412,2018-03-07 07:40:12,7,7,3,2018
11187,1520408858,2018-03-07 07:47:38,7,7,3,2018
11188,1520408492,2018-03-07 07:41:32,7,7,3,2018
11189,1520408900,2018-03-07 07:48:20,7,7,3,2018
11190,1520408474,2018-03-07 07:41:14,7,7,3,2018
11191,1520408712,2018-03-07 07:45:12,7,7,3,2018
11192,1520408748,2018-03-07 07:45:48,7,7,3,2018
11193,1520408376,2018-03-07 07:39:36,7,7,3,2018
11194,1520408848,2018-03-07 07:47:28,7,7,3,2018
11195,1520408423,2018-03-07 07:40:23,7,7,3,2018
11196,1520409396,2018-03-07 07:56:36,7,7,3,2018
11197,1520408673,2018-03-07 07:44:33,7,7,3,2018
11198,1520408469,2018-03-07 07:41:09,7,7,3,2018
11199,1520409648,2018-03-07 08:00:48,8,7,3,2018
11200,1520408336,2018-03-07 07:38:56,7,7,3,2018
11201,1520408742,2018-03-07 07:45:42,7,7,3,2018
11202,1520409115,2018-03-07 07:51:55,7,7,3,2018
11203,1520408334,2018-03-07 07:38:54,7,7,3,2018
11204,1520408626,2018-03-07 07:43:46,7,7,3,2018
11205,1520408458,2018-03-07 07:40:58,7,7,3,2018
11206,1520408876,2018-03-07 07:47:56,7,7,3,2018
11207,1520408619,2018-03-07 07:43:39,7,7,3,2018
11208,1520408598,2018-03-07 07:43:18,7,7,3,2018
11209,1520408377,2018-03-07 07:39:37,7,7,3,2018
11210,1520409072,2018-03-07 07:51:12,7,7,3,2018
11211,1520408500,2018-03-07 07:41:40,7,7,3,2018
11212,1520408789,2018-03-07 07:46:29,7,7,3,2018
11213,1520408464,2018-03-07 07:41:04,7,7,3,2018
11214,1520408569,2018-03-07 07:42:49,7,7,3,2018
11215,1520409130,2018-03-07 07:52:10,7,7,3,2018
11216,1520408571,2018-03-07 07:42:51,7,7,3,2018
11217,1520409025,2018-03-07 07:50:25,7,7,3,2018
11218,1520408609,2018-03-07 07:43:29,7,7,3,2018
11219,1520408567,2018-03-07 07:42:47,7,7,3,2018
11220,1520408926,2018-03-07 07:48:46,7,7,3,2018
11221,1520409386,2018-03-07 07:56:26,7,7,3,2018
11222,1520409340,2018-03-07 07:55:40,7,7,3,2018
11223,1520408909,2018-03-07 07:48:29,7,7,3,2018
