userId,movieId,time_Id,rating
330,427,6239,5
94,241,11160,4
314,395,11161,2
129,268,521,1
314,68,11162,4
395,632,11163,5
271,95,11164,4
314,71,11165,5
251,427,11166,4
405,366,11167,3
7,626,3155,5
102,866,10884,2
145,100,11168,5
374,29,11169,3
282,305,4237,4
89,277,11170,4
393,363,9153,3
82,70,2544,4
405,470,11171,1
194,144,11172,4
257,301,11173,3
294,751,10695,4
214,132,2395,5
197,79,386,5
82,1033,11174,1
276,94,5580,2
425,271,11175,5
183,227,11176,4
269,1168,1886,2
58,69,11177,1
56,993,11178,3
239,134,4766,5
308,168,9564,4
393,362,11179,3
254,140,347,4
294,926,11180,3
276,74,11181,3
194,227,10146,1
276,566,11182,4
419,1451,11183,4
377,323,11184,2
284,324,11185,3
396,678,11186,3
305,83,5929,3
200,674,6915,4
125,781,11187,3
57,271,10005,3
23,222,1175,4
22,238,11188,5
279,236,11189,5
184,568,5204,2
44,433,11190,4
372,574,11191,4
379,655,11192,5
210,523,11193,4
293,632,9699,3
64,69,11194,4
409,201,11195,1
49,385,11196,1
283,125,11197,5
415,1524,11198,5
327,81,11199,4
65,435,11200,4
90,182,11201,3
397,325,11202,3
222,452,1505,1
361,466,8971,4
164,748,11203,5
151,433,2240,3
107,302,11204,4
325,835,11205,5
13,423,11206,5
158,222,11207,3
187,582,11208,1
42,172,11209,5
373,649,11210,4
344,660,11211,3
234,1455,1471,2
116,1257,11212,1
210,276,11213,5
328,356,11214,3
239,210,699,4
372,325,11215,4
393,705,11216,4
183,273,5513,4
171,268,11217,4
297,24,1045,4
223,597,11218,4
49,878,11219,2
312,513,1615,5
184,805,11220,3
83,105,11221,2
199,948,7784,1
295,174,766,4
314,819,5565,4
393,1314,11222,3
387,845,10194,4
101,237,1763,5
125,996,11223,3
422,671,11224,4
248,168,11225,4
311,523,11226,5
217,118,575,4
405,1555,9575,1
406,213,11227,2
425,424,11228,2
137,117,10707,5
334,709,11229,4
379,211,11230,5
336,722,11231,3
311,208,4058,4
279,534,11232,1
145,298,11233,1
364,288,9712,4
227,475,11234,4
313,234,4264,4
185,223,630,4
372,322,11215,3
326,265,11235,4
387,984,11236,1
387,436,8273,4
269,627,11237,1
399,128,11238,3
45,1,11239,5
125,864,2721,3
178,540,11240,3
18,224,11241,5
334,658,11242,3
181,277,298,1
416,761,11243,4
316,180,4717,4
276,91,11244,5
168,222,11245,5
401,866,11246,3
425,748,11247,3
264,451,11248,4
406,523,10276,3
250,628,6201,4
110,195,3783,2
312,730,6284,3
400,259,9553,3
222,1059,11249,1
186,338,11250,3
92,288,11251,3
409,520,11252,2
344,213,11253,4
141,678,11254,4
216,234,11255,4
320,413,11256,3
201,319,4052,2
380,118,11257,2
27,515,11258,4
292,659,3428,5
306,269,4255,5
62,423,4286,3
49,108,3289,2
417,710,11259,4
112,316,11260,5
91,289,11261,4
342,952,11262,3
349,475,11263,4
423,744,11264,4
411,182,10985,3
194,25,7870,2
174,162,6860,5
181,948,3468,1
35,877,11265,2
312,1116,11266,3
399,436,11267,2
234,1454,3779,3
422,559,11268,3
87,491,11269,5
21,930,4041,1
322,313,3081,5
239,508,1162,5
269,414,11270,3
390,740,10898,4
425,191,11271,3
82,1028,11272,2
160,475,1851,5
270,684,11273,4
413,297,11274,5
422,922,11275,4
214,134,11276,4
401,284,11277,3
279,853,2948,1
313,1210,11278,4
125,275,1330,5
291,49,7735,4
365,1048,5981,3
409,214,11279,4
244,151,6809,5
276,379,4729,3
273,321,4959,4
411,209,11280,4
405,699,11171,2
47,292,11281,4
205,243,11282,2
268,825,11283,3
405,575,11284,5
87,186,141,5
222,385,3127,4
393,781,11285,4
45,21,11286,3
18,126,2121,5
21,100,7558,5
92,164,357,4
363,350,10409,1
393,783,11020,3
335,347,11287,5
43,684,3902,4
233,191,7546,4
94,61,7138,5
84,879,1545,4
387,432,11288,4
307,24,11289,4
13,482,11290,5
275,746,11291,4
405,422,9973,1
342,517,8348,5
184,72,9473,3
119,1197,10207,4
141,252,5099,4
198,509,4307,4
90,150,3615,3
8,687,5214,1
194,7,11292,3
268,189,6147,4
381,501,7720,4
378,1061,10553,2
222,252,5363,2
112,984,2937,3
303,763,11293,4
327,603,11294,4
332,1028,11295,4
399,946,11296,3
405,1353,11297,1
406,12,11298,4
26,410,11299,2
201,25,11300,3
247,1,1795,4
376,762,11301,4
338,483,4061,4
385,174,11302,2
317,271,11303,3
393,1441,11304,3
350,211,8160,2
422,184,11268,4
1,54,11305,3
407,217,10503,4
327,234,11306,5
400,895,11307,4
130,588,11308,4
278,173,4996,5
391,203,11309,4
250,240,11310,4
299,553,4618,3
91,313,11311,4
27,100,3064,5
393,366,11312,4
417,42,11313,4
234,732,10155,2
416,277,11314,5
406,701,11315,5
239,690,4650,1
90,131,11316,5
49,294,11317,1
318,15,11318,5
328,294,11319,3
253,64,1940,5
1,267,11320,4
232,515,11321,2
402,7,11322,4
311,1232,11323,4
7,482,11324,3
102,748,11325,3
286,574,11326,4
1,24,3630,3
100,323,6507,3
348,15,11327,4
234,693,11328,2
342,297,5082,3
295,88,11329,4
172,178,3656,3
201,642,11330,4
328,282,8525,3
415,154,11331,4
198,196,11332,3
99,413,11333,3
315,186,11334,4
64,72,6897,4
344,284,9950,3
222,895,11335,4
11,109,11336,3
173,880,11337,4
406,414,11338,2
56,122,11339,2
184,252,11340,2
405,1227,11341,3
398,417,11342,3
144,176,4375,4
287,28,11343,5
222,810,11344,2
109,949,5140,3
407,428,11345,3
239,100,11346,3
132,124,3686,4
94,1223,5952,4
83,468,11347,4
293,56,429,4
363,1010,11348,4
230,182,1031,2
56,432,7437,5
249,186,4423,4
21,319,1109,2
334,742,11349,2
42,194,11350,5
42,496,11009,5
187,433,473,4
24,216,11351,4
7,645,5884,4
125,732,11352,4
194,623,11353,1
417,159,11354,4
63,268,11355,3
301,99,11356,4
90,1048,2353,4
354,152,11357,3
277,25,11358,4
18,451,3485,3
276,386,3722,3
223,294,11359,4
264,1103,532,5
172,1172,7893,3
308,729,2831,3
135,653,100,4
10,495,11360,4
92,655,11361,4
417,12,11362,4
299,198,11363,4
373,318,9067,5
326,670,10256,3
234,234,7172,4
276,1129,10682,4
24,100,11364,5
306,150,2086,5
387,317,8102,4
102,827,3137,2
94,1226,11365,4
297,204,421,3
193,127,11366,5
62,448,11367,2
125,493,11368,4
174,575,11369,1
313,161,926,4
336,1054,11370,1
276,665,1790,3
378,419,8225,4
339,402,11371,3
268,1477,11372,2
92,276,4989,5
42,215,11373,5
379,496,11374,5
398,284,11375,2
372,581,11072,5
16,284,1605,1
407,616,11376,3
151,318,6031,5
325,188,11377,2
181,1367,1793,2
246,83,11378,4
294,246,11379,4
39,345,9541,3
25,239,54,4
303,367,4983,4
273,303,4959,4
382,1229,11380,5
248,854,11381,5
425,227,11382,4
85,1169,7497,4
23,219,11383,1
347,324,11384,1
312,190,11385,5
343,435,8091,4
22,554,11386,1
268,433,7435,4
82,671,11387,1
62,181,11388,4
150,273,5113,4
385,480,11389,5
354,607,9420,3
7,190,2155,5
201,385,1924,2
383,86,11390,5
345,481,11391,3
429,73,11392,3
303,38,1081,1
297,1007,3058,4
90,312,220,4
363,5,8452,1
178,326,11393,4
226,150,11394,4
16,174,11395,5
295,747,9795,4
28,646,1487,4
249,686,11396,5
301,333,11397,4
363,184,7649,3
271,384,11398,3
22,407,11399,3
329,181,11400,4
206,895,11401,5
30,531,1823,5
308,89,4722,5
358,132,11402,5
405,451,9851,5
5,80,11403,2
383,137,9097,5
15,929,8202,1
92,1033,11404,2
422,919,11405,5
379,651,11406,4
201,241,2412,2
399,1274,11407,1
64,95,11408,4
328,322,9374,3
393,1183,11409,3
72,180,11410,4
349,237,11411,2
347,568,11412,4
268,105,7115,2
416,226,11413,4
6,471,5894,2
3,272,6762,2
235,520,6356,4
316,22,11414,4
331,182,8190,4
120,245,11415,3
407,194,11416,4
279,59,296,4
294,1016,6685,4
239,432,9961,5
327,408,11417,2
360,157,7275,4
13,268,11418,4
234,433,5622,2
23,238,5606,5
399,323,11419,1
378,699,11420,4
334,396,11421,4
417,67,11422,4
250,1137,11423,5
276,5,5227,3
145,42,11424,5
428,307,11425,4
314,220,11426,4
327,264,11427,2
69,321,11428,4
237,502,4149,4
280,465,5719,3
301,419,11429,3
215,443,9918,4
26,322,11430,3
92,101,11431,2
374,28,8506,5
145,51,5333,3
168,15,11098,5
87,382,4517,3
24,475,11432,4
221,940,11433,4
224,318,11434,5
311,62,11435,3
412,427,11044,4
345,51,11436,5
176,948,11437,4
94,193,10563,5
328,85,11438,1
351,292,11439,4
412,92,11440,3
156,197,9284,5
399,94,11441,5
206,315,4023,5
334,577,11442,2
417,658,11443,2
200,580,11444,2
294,322,7728,1
177,172,11445,5
332,144,11446,5
248,194,3459,4
197,1228,2749,4
94,1004,519,3
210,751,11447,4
416,1147,11448,4
318,796,11449,3
110,233,11450,4
130,255,517,4
339,509,11451,4
379,855,11452,4
378,194,11453,4
313,29,11454,2
94,334,11455,3
115,496,10888,1
295,389,11456,4
374,450,9386,4
192,1137,11457,4
178,1300,11458,3
53,748,11459,2
345,739,11460,4
187,1119,11208,3
56,715,11461,1
201,321,11462,3
201,551,3132,1
374,692,11463,5
357,405,8857,5
62,20,11464,4
299,13,11465,4
345,269,11466,5
10,195,4060,4
130,168,10193,3
387,854,8200,5
290,133,9952,3
150,235,11467,4
149,321,11468,2
87,192,11469,3
200,276,11470,5
217,38,11471,3
393,2,11472,4
10,521,1986,4
379,216,11473,4
393,215,9927,4
328,504,3003,3
378,696,11474,3
212,427,10465,4
318,815,11475,3
311,315,3074,5
429,64,11476,4
345,405,11477,4
57,222,69,5
6,248,11478,3
120,286,11479,5
311,1046,4103,3
293,366,7114,2
276,686,669,3
268,484,11480,4
222,471,11481,3
393,792,11482,1
416,234,11483,5
389,662,11484,3
46,7,11485,4
280,387,4219,4
43,181,5771,4
230,144,11486,3
95,232,3283,4
308,197,1101,3
183,222,2653,4
13,402,11487,4
39,306,11488,3
393,110,11489,2
336,1017,8191,5
42,742,11490,4
201,1163,1510,1
76,385,5502,2
394,450,11491,3
116,344,11492,5
59,82,10752,5
128,949,8863,4
59,1118,11493,2
299,1073,11494,4
416,56,11495,5
427,938,11496,5
239,195,7246,5
38,916,11497,5
302,299,11498,2
18,162,11499,4
303,436,9183,4
193,155,11500,4
279,841,11501,4
193,443,11502,4
59,18,3053,4
401,137,11503,3
393,1165,11504,3
224,549,11505,3
402,127,11506,5
92,66,11507,3
84,385,11508,4
7,264,2603,4
347,96,11509,4
263,495,9859,5
356,300,11510,3
128,50,11511,4
317,331,11512,4
416,134,11513,4
123,487,11514,3
393,779,11515,3
177,338,11516,3
398,70,11517,4
257,224,11518,4
7,681,11519,1
32,245,11520,2
389,217,11521,3
318,1521,11522,3
16,606,4817,4
385,156,11523,4
95,747,6735,5
291,1219,11524,4
339,845,11525,4
203,248,11526,5
110,68,11527,2
56,451,3711,3
64,58,11528,3
70,432,11529,3
76,772,11530,3
58,923,11531,5
363,685,11348,4
390,181,11532,4
354,428,11533,4
1,86,2814,5
49,39,11534,2
380,527,11535,4
261,892,7648,5
102,181,3919,2
130,173,9080,3
181,1174,2298,1
363,152,11536,5
387,943,11537,4
198,182,4037,4
409,518,10984,1
204,1,11538,2
21,328,4407,3
339,1248,11539,3
186,717,11540,3
429,86,11541,5
365,150,9399,5
406,195,11542,5
60,161,11543,4
379,300,11544,3
380,64,7183,3
417,552,11545,2
72,479,11546,4
412,436,11547,4
269,763,11548,1
381,473,11549,5
391,474,10383,5
49,998,11550,2
348,313,6344,5
5,433,11551,5
329,655,11552,4
357,287,11553,4
427,682,11554,5
200,50,11555,5
338,174,9588,4
87,254,11556,4
194,616,11557,3
109,1157,11558,4
94,425,936,5
308,72,10227,4
295,133,11559,4
334,168,11560,5
115,93,11561,3
158,183,2059,3
256,227,509,4
23,546,11562,3
276,588,619,4
13,420,4131,4
43,568,11563,4
397,1298,11564,3
418,362,11565,1
279,233,11566,5
427,341,11496,5
379,54,11567,2
399,168,11568,3
58,50,819,4
399,114,11569,4
398,661,11342,3
193,259,11570,2
70,109,11571,3
381,83,9579,4
184,174,5480,3
269,665,11572,1
363,505,11573,3
44,216,11574,1
7,622,4730,4
106,313,11575,4
366,164,9830,5
18,70,11576,4
254,699,5778,3
201,123,43,2
7,161,2927,3
423,237,11577,4
44,357,1560,4
423,315,11578,4
14,116,3438,5
7,428,11579,5
247,151,6078,4
309,242,9596,4
255,98,3163,5
354,659,11580,4
7,288,2603,4
85,209,11581,4
314,1136,11582,5
104,827,11583,2
116,264,4902,3
373,566,11584,4
92,93,11585,4
374,121,6971,4
92,963,1497,5
344,176,11586,5
387,1538,11587,3
83,94,11588,4
286,778,11589,5
383,513,11590,5
316,463,6363,5
73,1073,483,4
54,50,8981,5
417,196,11591,5
299,294,491,2
327,381,11592,4
181,1336,2024,1
10,13,4450,3
28,423,5532,2
347,699,6721,1
157,93,3347,3
116,582,4607,3
184,447,5356,3
287,276,7623,4
311,50,827,5
361,203,8971,5
177,198,2440,4
18,479,3028,4
363,188,11593,4
271,237,11594,4
381,498,7236,5
287,117,11595,5
368,218,8881,2
346,143,11596,3
178,431,11597,4
21,688,11598,1
35,680,11265,4
85,1009,11599,2
385,114,11600,5
49,70,11601,2
309,306,11602,2
1,196,11603,5
276,196,527,4
246,195,11604,3
119,254,11605,2
197,174,2772,5
393,420,11606,3
385,1129,11607,5
314,764,10154,3
399,578,11608,2
92,89,1497,5
289,926,11609,3
94,448,11610,5
295,42,11611,3
249,1103,8462,5
297,742,11612,3
305,289,10763,4
128,1063,11613,2
393,554,11614,4
326,564,8129,3
314,948,11615,3
246,585,11616,1
287,291,11617,5
59,109,1690,4
365,289,11618,3
401,462,10775,4
280,1401,11619,5
270,402,6013,5
363,940,8485,2
200,652,1849,2
13,805,5698,4
331,242,11620,4
222,200,11621,3
362,268,7592,2
338,792,11622,4
345,15,7244,4
164,276,11623,3
286,710,11624,4
95,7,1454,5
22,878,11625,1
387,152,11626,1
201,1169,5320,4
145,212,5333,2
290,144,8215,3
373,31,11627,3
417,135,11259,3
416,304,11628,5
290,699,9952,3
38,140,10132,5
295,159,7444,4
275,930,11629,3
64,451,7564,2
367,201,8003,5
330,277,3118,4
328,223,11630,4
16,134,6380,4
145,265,11631,5
233,31,1246,3
244,559,8100,4
320,739,8109,4
178,294,11632,2
347,294,7299,1
250,474,11633,5
181,1344,1223,1
363,387,9146,1
283,95,975,5
56,168,11634,2
416,417,11635,3
98,116,2689,5
246,230,11636,3
21,473,1871,3
199,475,11637,5
293,1217,11638,1
376,14,11639,4
361,100,11640,5
293,1011,10305,3
130,798,11641,1
43,11,11642,5
262,709,1603,5
289,147,3321,3
95,69,11643,5
407,755,11644,3
328,531,11645,4
330,393,11646,4
293,347,1122,2
409,680,11647,1
286,290,11648,3
417,208,11649,3
394,232,11650,4
144,273,9136,4
393,728,11651,3
76,286,4962,5
305,207,2686,5
56,44,11652,4
22,455,2858,5
417,1023,11653,4
18,13,2211,5
234,276,11654,3
264,602,5668,4
379,133,11655,4
181,1392,1046,1
252,740,11656,3
296,240,1958,1
141,1142,11657,1
334,300,11658,3
60,558,11659,4
110,751,11660,3
346,1018,11661,3
272,521,768,5
399,230,11662,3
275,118,368,3
320,692,11663,4
209,766,11664,4
244,926,11665,2
417,631,11259,3
345,1014,11666,3
417,747,11667,3
407,466,11668,3
344,304,4614,3
222,409,5175,3
11,241,11669,4
318,140,11670,4
358,357,11671,4
385,1135,11672,1
40,294,11673,4
417,235,10766,2
7,72,11674,5
64,96,11675,4
378,258,9269,4
318,211,11676,5
102,840,6647,2
276,816,11677,2
42,977,11678,2
23,70,11679,2
20,121,11680,3
345,77,10561,3
21,242,1980,3
389,478,9976,5
250,135,4905,5
393,83,11066,4
254,419,11681,4
75,824,11682,1
429,1222,11683,3
420,19,11684,3
276,206,4118,5
234,7,11685,2
79,262,576,5
308,385,11686,4
104,1011,854,3
308,124,1049,4
200,147,5031,5
256,925,10268,5
222,1419,11687,1
429,495,11688,3
385,194,11689,3
207,322,11690,3
63,508,11691,4
344,303,4614,4
49,386,4723,4
151,605,7002,4
416,738,11692,2
321,663,9319,2
32,235,10678,3
128,265,11693,5
330,193,11646,5
269,346,6999,2
153,216,11694,2
316,318,4034,5
325,357,11695,4
1,39,2957,4
20,252,11696,4
95,651,9943,5
272,201,221,3
349,412,11697,1
407,642,11698,2
335,271,11699,4
125,357,2764,3
256,125,1659,5
184,11,1444,3
307,474,11700,5
76,200,11701,5
405,1188,10797,3
262,755,6747,3
30,301,11702,4
94,961,6029,4
106,48,2476,3
13,414,5698,5
343,97,5168,4
313,498,1953,5
10,183,11703,5
234,421,5042,1
33,751,11704,4
7,389,5677,4
189,479,6421,5
305,921,11705,5
405,1207,11706,1
59,98,1193,5
354,603,6018,5
70,338,9468,2
3,354,7910,3
363,1228,11707,2
311,387,11708,4
268,665,428,2
405,230,11709,2
57,597,5546,3
343,475,11710,5
354,664,11711,5
94,723,1400,3
297,95,11712,3
59,200,11713,5
244,1048,11714,4
57,199,4846,5
11,524,8839,4
104,150,11715,5
58,1102,11716,1
92,403,7803,4
406,662,11717,3
13,772,11718,1
417,64,11719,5
123,707,4007,5
387,227,11720,4
422,854,11721,4
405,62,11722,1
98,745,6601,3
206,1313,2700,1
332,326,11723,5
253,496,10312,5
309,300,11724,3
285,682,11725,4
401,654,9051,3
385,462,11726,2
383,14,11727,5
234,15,906,3
346,785,11728,3
320,129,11729,4
123,704,11730,3
106,194,11731,5
213,121,11732,5
378,939,11733,4
405,771,11734,1
417,403,10908,4
248,678,11735,3
280,1060,11736,3
404,327,11737,2
405,1247,10628,1
59,39,11738,4
13,812,11739,2
272,469,2082,5
169,705,8642,5
378,723,11740,3
314,1089,3193,1
44,193,11741,3
15,889,11742,3
404,748,11743,4
160,564,1434,3
416,532,11744,3
104,312,11745,3
303,384,11746,3
331,81,6364,5
108,10,3182,5
416,220,11747,4
314,1517,11748,4
2,301,5347,4
271,1,11749,3
75,410,1014,5
405,188,11722,1
344,511,11042,4
64,12,9036,5
297,128,3658,4
314,7,2825,4
135,12,11750,4
94,223,5849,5
23,512,1269,5
354,344,11751,5
316,14,11752,4
276,333,11753,4
398,991,11754,2
326,554,11755,3
156,22,11756,3
262,332,11757,3
360,181,11758,4
408,683,11759,3
295,414,8276,4
151,1101,11760,4
401,198,7046,4
234,186,1181,3
402,126,11761,4
338,606,11762,3
312,136,1185,5
343,214,11763,4
1,164,11764,3
405,578,10838,1
330,71,6101,5
343,132,11765,5
82,482,3865,4
249,218,11766,3
318,326,11767,4
424,1346,11768,4
323,764,11769,3
343,498,5635,5
331,180,8190,5
297,108,5946,4
311,134,977,5
141,120,11770,4
393,222,11771,4
275,144,11772,4
221,154,3243,3
249,591,11773,5
249,9,11774,5
181,1377,6565,1
429,511,11775,5
338,306,11776,4
58,483,6558,5
274,88,11777,4
16,602,1077,5
102,635,7926,2
162,597,11778,4
87,8,11779,5
280,69,11780,4
393,378,11781,4
346,94,11782,3
399,817,11783,4
274,111,3166,4
94,715,2606,4
101,123,11784,2
92,722,11785,3
211,455,2030,3
194,99,125,3
28,89,11786,4
290,826,11787,2
327,421,11306,2
360,13,10067,3
339,525,6991,5
354,529,11788,4
251,476,11789,2
385,293,8739,3
56,747,11790,4
13,564,11791,1
432,222,11792,4
256,1061,9165,4
177,168,4473,4
92,144,11793,4
161,1266,810,2
22,358,11794,5
111,333,855,4
18,775,5100,3
421,474,11795,4
435,780,11796,2
286,1202,11797,3
8,210,9749,4
200,576,11798,4
58,150,11799,4
14,517,11800,4
307,197,11801,4
249,212,11773,4
7,334,11802,5
424,25,11803,4
429,628,11804,3
59,367,1621,4
267,227,4379,3
230,357,11805,5
73,81,11806,5
277,872,2569,3
151,1017,11807,2
8,258,11808,5
269,505,11809,3
91,318,3482,5
296,45,5484,5
401,603,11810,4
244,161,11811,4
126,752,9423,3
339,194,11812,4
222,302,9352,3
176,750,1451,4
228,327,11813,1
308,100,11814,5
119,616,6698,2
90,518,4751,2
401,385,11815,3
387,431,11816,3
328,157,11817,5
194,127,1042,5
246,117,11818,3
22,208,11819,5
257,1008,11820,5
375,566,11821,4
94,496,6390,3
190,1313,11822,2
354,199,11823,4
210,953,11824,3
6,511,11825,5
281,258,516,2
174,415,8558,3
5,219,3590,3
405,1563,11138,1
145,266,11826,3
416,49,11827,4
327,89,4868,4
115,1008,1450,5
398,216,10518,5
378,418,11068,3
385,485,11828,4
178,228,7586,5
168,819,3511,4
109,762,11070,3
354,87,11829,3
416,866,11830,4
425,39,11831,4
374,265,11832,5
339,1113,11833,4
339,76,11834,3
41,1,11835,4
13,519,11290,5
305,550,10843,3
399,774,11836,3
418,313,11837,3
406,745,11838,4
299,143,11839,3
92,1014,11840,3
26,333,11841,3
344,237,6643,3
334,792,5588,4
287,201,11842,5
378,48,8977,5
91,134,7010,4
416,32,11843,2
303,551,11844,2
138,185,11845,4
363,128,11846,5
429,45,11847,3
393,196,11031,4
387,1014,11848,3
256,779,915,4
104,147,1409,3
303,218,7096,4
2,313,896,5
85,530,159,3
264,238,1276,5
241,313,5097,4
343,269,8369,4
395,174,11849,5
200,660,11850,3
260,362,2097,5
52,427,6099,5
235,65,10720,2
159,756,11851,4
389,518,11852,4
320,7,4907,4
392,286,8707,2
18,318,9684,5
318,312,11853,4
315,187,8911,4
85,417,11854,3
125,69,223,4
308,129,1580,5
391,924,11855,2
284,300,11856,3
286,640,11857,5
393,1091,11858,2
239,492,11859,3
297,183,3558,4
223,846,8057,2
180,423,6782,4
189,134,6983,5
58,198,11860,3
130,288,2992,5
95,402,11861,3
2,279,11862,4
345,25,5784,3
425,185,11863,2
38,419,11864,5
28,450,2733,1
397,894,11865,1
145,270,11866,5
216,405,11867,3
429,1016,11868,4
297,231,11869,3
162,710,3636,4
58,955,11531,4
151,1264,7725,4
38,1034,6644,1
276,559,6743,4
79,150,1683,3
361,517,11640,5
293,54,11870,3
398,204,11871,4
6,284,11872,2
416,404,11873,3
159,411,11874,3
328,432,11875,1
421,443,11876,5
197,226,11877,4
109,157,11878,4
204,336,11879,1
23,269,5713,5
284,332,4512,3
391,1101,11309,4
350,589,11880,5
429,735,11881,4
398,31,11882,3
311,493,11883,4
6,304,11884,4
416,721,11885,3
262,581,11886,3
406,612,10668,5
181,9,728,4
416,895,11887,4
267,273,6608,4
346,121,11888,4
96,50,11889,5
94,1028,11890,2
226,1117,11891,3
286,155,8416,4
398,228,11110,5
374,280,11892,3
16,9,318,5
177,433,11893,4
263,423,11111,5
411,1470,11894,3
58,318,11895,3
432,295,11896,3
94,175,11897,4
234,747,10849,3
59,218,361,5
402,234,11898,4
417,588,11899,3
13,875,11900,1
299,522,6354,3
213,174,2554,5
421,156,11901,5
268,98,2474,4
263,269,2889,4
267,240,6608,4
194,94,11902,3
88,904,1782,5
406,1047,11903,3
366,443,11064,5
213,568,11904,4
345,535,11905,3
409,202,10984,3
311,168,11906,4
243,196,11907,4
4,50,11908,5
82,222,3067,3
424,261,11909,3
8,127,7466,5
327,588,10630,4
416,770,11910,4
87,238,141,3
297,471,6821,3
405,350,11911,1
1,230,201,4
392,98,9650,5
240,336,352,3
269,254,11912,1
283,1487,6548,2
393,233,9330,3
433,302,11913,5
405,1046,11914,2
428,690,11915,5
363,402,11916,2
200,597,11917,4
391,195,11918,2
43,692,11919,5
330,133,7248,5
405,432,11920,3
327,735,8315,2
198,65,11921,2
130,111,6587,5
343,48,5340,3
371,174,11922,4
393,328,8985,5
373,97,10993,3
280,735,3271,2
102,385,10702,3
104,245,3372,2
338,582,11923,5
83,977,11924,3
15,591,11925,2
171,306,9780,3
276,135,704,5
234,287,11654,3
243,317,7027,5
398,501,9637,3
145,983,11926,1
301,357,424,5
8,188,506,5
393,71,11927,3
58,123,11928,4
397,56,10748,5
18,609,8815,4
315,746,4107,3
344,208,4702,5
426,480,11929,5
435,240,11930,3
393,94,11931,4
79,251,830,5
83,568,5652,4
153,323,9700,2
343,62,11932,2
321,515,3825,5
349,9,11933,4
398,276,11934,4
59,521,10820,5
72,87,7809,4
417,436,11935,3
13,377,11936,1
432,620,11896,4
399,550,11937,3
339,153,10649,4
303,1188,11938,4
405,775,10530,1
298,178,11939,5
359,24,7042,3
286,766,11940,3
250,321,11941,5
200,542,9664,3
189,194,5472,5
336,216,11942,5
325,493,3477,4
354,174,11943,4
262,588,11944,4
232,14,11945,4
145,631,11946,4
139,307,3235,4
94,550,11947,1
159,117,11948,5
274,1,11949,4
325,313,11950,2
436,238,11951,3
21,448,5414,4
262,140,11952,2
435,299,11953,4
194,504,3851,2
11,22,11954,4
417,742,11955,2
138,357,11956,4
95,178,3943,5
244,1054,11957,3
36,310,11958,4
340,423,11959,4
251,295,11960,4
249,300,11961,4
234,782,1161,3
326,172,11962,4
244,255,632,2
343,382,5240,3
200,123,11963,4
154,89,11964,5
104,354,2048,3
425,318,11965,2
393,49,11966,4
95,181,8606,4
274,150,1082,5
347,1059,8204,3
271,310,117,3
234,236,8022,3
347,298,11095,5
89,14,5456,4
195,1418,11967,4
406,482,10485,5
430,10,11968,4
336,1218,11969,3
359,270,7716,4
184,382,1132,5
291,619,1970,3
396,274,11970,4
10,132,11703,5
276,551,8184,3
222,662,11971,3
308,147,11972,3
373,206,11973,4
74,129,3024,3
64,199,6683,4
62,541,11974,3
217,827,11975,2
342,92,4333,4
87,576,11976,3
215,186,11977,4
322,489,4931,3
416,294,11978,4
401,294,11979,1
290,172,11980,5
234,1048,545,3
115,181,2400,4
243,69,11907,3
363,155,11981,2
82,357,2544,4
189,174,5766,5
94,1153,2384,4
417,684,11982,3
426,603,11983,5
1,36,3751,2
183,485,5513,5
23,189,11984,5
320,849,2237,4
13,340,11985,2
422,325,11986,2
405,650,11987,1
184,250,11988,4
254,621,7418,3
264,230,1834,4
92,154,1785,4
255,444,11989,3
21,294,3313,3
347,1028,11990,2
168,281,11991,2
276,186,11992,5
344,1050,4702,3
406,675,11993,4
402,151,11994,5
387,116,9009,3
345,332,7091,1
334,631,8461,4
76,1156,11995,3
398,654,11996,4
157,293,3616,5
18,523,11997,4
280,780,6993,4
123,480,4048,3
387,418,11998,3
181,1165,6565,1
401,50,11999,1
11,455,89,3
174,204,12000,4
193,1406,12001,4
393,1221,12002,3
137,257,12003,5
276,118,12004,3
361,739,12005,4
269,1438,12006,3
429,1119,12007,3
342,129,12008,5
378,321,12009,3
203,250,12010,4
250,89,1727,4
347,55,12011,5
399,173,12012,3
269,447,12013,3
405,1316,9730,1
370,659,12014,4
381,304,12015,5
333,276,12016,4
152,22,12017,5
402,479,10036,5
400,689,12018,3
116,903,12019,2
270,1210,319,5
177,475,12020,4
13,185,184,3
323,56,12021,5
393,737,12022,2
308,461,12023,4
128,98,11613,4
223,826,12024,1
432,742,12025,4
151,633,12026,5
221,1134,12027,4
189,638,288,5
128,1039,12028,4
118,164,10068,5
284,340,1034,4
324,258,12029,4
18,135,3804,3
383,313,12030,2
398,191,12031,4
256,402,10943,4
221,685,12032,3
417,1036,12033,3
301,269,12034,5
207,433,3633,3
117,222,12035,5
184,57,1085,5
35,322,10165,3
158,216,4268,3
434,1060,12036,3
7,495,6777,5
216,1035,12037,1
85,509,3882,4
354,435,7801,4
393,672,12038,3
14,23,12039,5
181,1360,5899,1
325,435,12040,3
54,475,12041,5
299,546,12042,3
301,300,12043,4
118,32,5812,5
263,483,681,5
338,100,11622,4
409,995,12044,4
435,380,12045,3
125,722,12046,3
294,245,5748,3
90,287,4935,4
345,550,12047,3
189,9,6802,3
18,241,10800,3
256,1086,12048,5
94,581,12049,4
398,64,12050,4
92,203,12051,4
100,348,6179,3
347,392,12052,2
409,270,12053,2
